1,277,18,0.8,45,
1,278,19,0.8,45,
1,279,20,0.8,45,
1,280,20,0.8,45,
1,280,21,0.8,45,
1,281,22,0.8,45,
1,282,23,0.8,45,
1,283,22,0.8,315,
1,284,21,0.8,315,
1,284,20,0.8,315,
1,285,20,0.8,315,
1,286,19,0.8,315,
1,287,18,0.8,315,
1,287,17,0.8,270,
1,287,16,0.8,270,
1,287,15,0.8,270,
1,287,14,0.8,270,
1,287,13,0.8,270,
1,286,12,0.8,225,
1,285,11,0.8,225,
1,284,10,0.8,225,
1,283,9,0.8,225,
1,282,8,0.8,225,
1,281,9,0.8,135,
1,280,10,0.8,135,
1,279,11,0.8,135,
1,278,12,0.8,135,
1,277,13,0.8,135,
1,277,14,0.8,90,
1,277,15,0.8,90,
1,277,16,0.8,90,
1,277,17,0.8,90,
1,270,18,0.8,270,
1,270,17,0.8,270,
1,270,16,0.8,270,
1,270,15,0.8,270,
1,270,14,0.8,270,
1,270,13,0.8,270,
1,270,12,0.8,270,
1,270,11,0.8,270,
1,270,10,0.8,270,
1,270,9,0.8,270,
1,270,8,0.8,270,
1,271,8,0.8,337,
1,272,7,0.8,337,
1,273,7,0.8,337,
1,274,6,0.8,337,
1,275,6,0.8,337,
1,276,6,0.8,337,
1,277,5,0.8,337,
1,278,5,0.8,337,
1,279,4,0.8,337,
1,280,4,0.8,337,
1,281,3,0.8,337,
1,282,3,0.8,337,
1,283,3,0.8,23,
1,284,4,0.8,23,
1,285,4,0.8,23,
1,286,5,0.8,23,
1,287,5,0.8,23,
1,288,6,0.8,23,
1,289,6,0.8,23,
1,290,6,0.8,23,
1,291,7,0.8,23,
1,292,7,0.8,23,
1,293,8,0.8,23,
1,294,8,0.8,23,
1,294,9,0.8,90,
1,294,10,0.8,90,
1,294,11,0.8,90,
1,294,12,0.8,90,
1,294,13,0.8,90,
1,294,14,0.8,90,
1,294,15,0.8,90,
1,293,16,0.8,146,
1,292,16,0.8,146,
1,292,17,0.8,146,
1,291,17,0.8,146,
1,290,18,0.8,146,
1,289,18,0.8,146,
1,288,19,0.8,146,
1,287,20,0.8,146,
1,286,20,0.8,146,
1,285,21,0.8,146,
1,284,22,0.8,146,
1,281,23,0.8,203,
1,280,22,0.8,203,
1,279,22,0.8,203,
1,278,21,0.8,203,
1,277,21,0.8,203,
1,276,20,0.8,203,
1,275,20,0.8,203,
1,274,20,0.8,203,
1,273,19,0.8,203,
1,272,19,0.8,203,
1,271,18,0.8,203,
1,242,192,1,270,
1,242,191,1,270,
1,242,190,1,270,
1,242,189,1,270,
1,242,188,1,270,
1,242,187,1,270,
1,242,186,1,270,
1,242,185,1,270,
1,242,184,1,270,
1,242,183,1,270,
1,242,182,1,270,
1,242,181,1,270,
1,242,180,1,270,
1,242,179,1,270,
1,242,178,1,270,
1,242,177,1,270,
1,242,176,1,270,
1,242,175,1,270,
1,242,174,1,270,
1,242,173,1,270,
1,242,172,1,270,
1,242,171,1,270,
1,242,170,1,270,
1,242,169,1,270,
1,242,168,1,270,
1,242,167,1,270,
1,242,166,1,270,
1,242,165,1,270,
1,242,164,1,270,
1,242,163,1,270,
1,242,162,1,270,
1,242,161,1,270,
1,242,160,1,270,
1,242,159,1,270,
1,242,158,1,270,
1,242,157,1,270,
1,242,156,1,270,
1,242,155,1,270,
1,242,154,1,270,
1,242,153,1,270,
1,242,152,1,270,
1,242,151,1,270,
1,242,150,1,270,
1,242,149,1,270,
1,242,148,1,270,
1,242,147,1,270,
1,242,146,1,270,
1,242,145,1,270,
1,242,144,1,270,
1,242,143,1,270,
1,242,142,1,270,
1,243,142,1,0,
1,244,142,1,0,
1,245,142,1,0,
1,246,142,1,0,
1,247,142,1,0,
1,248,142,1,0,
1,249,142,1,0,
1,250,142,1,0,
1,251,142,1,0,
1,252,142,1,0,
1,253,142,1,0,
1,254,142,1,0,
1,255,142,1,0,
1,256,142,1,0,
1,257,142,1,0,
1,258,142,1,0,
1,259,142,1,0,
1,260,142,1,0,
1,261,142,1,0,
1,262,142,1,0,
1,263,142,1,0,
1,264,142,1,0,
1,265,142,1,0,
1,266,142,1,0,
1,267,142,1,0,
1,268,142,1,0,
1,269,142,1,0,
1,270,142,1,0,
1,270,143,1,90,
1,270,144,1,90,
1,270,145,1,90,
1,270,146,1,90,
1,270,147,1,90,
1,269,147,1,180,
1,268,147,1,180,
1,267,147,1,180,
1,266,147,1,180,
1,265,147,1,180,
1,264,147,1,180,
1,263,147,1,180,
1,262,147,1,180,
1,261,147,1,180,
1,260,147,1,180,
1,259,147,1,180,
1,258,147,1,180,
1,257,147,1,180,
1,256,147,1,180,
1,255,147,1,180,
1,254,147,1,180,
1,253,147,1,180,
1,252,147,1,180,
1,251,147,1,180,
1,250,147,1,180,
1,250,148,1,90,
1,250,149,1,90,
1,250,150,1,90,
1,250,151,1,90,
1,250,152,1,90,
1,250,153,1,90,
1,250,154,1,90,
1,250,155,1,90,
1,250,156,1,90,
1,250,157,1,90,
1,250,158,1,90,
1,250,159,1,90,
1,250,160,1,90,
1,250,161,1,90,
1,250,162,1,90,
1,250,163,1,90,
1,250,164,1,90,
1,250,165,1,90,
1,250,166,1,90,
1,250,167,1,90,
1,250,168,1,90,
1,250,169,1,90,
1,250,170,1,90,
1,250,171,1,90,
1,250,172,1,90,
1,250,173,1,90,
1,250,174,1,90,
1,250,175,1,90,
1,250,176,1,90,
1,250,177,1,90,
1,250,178,1,90,
1,250,179,1,90,
1,250,180,1,90,
1,250,181,1,90,
1,250,182,1,90,
1,250,183,1,90,
1,250,184,1,90,
1,250,185,1,90,
1,250,186,1,90,
1,250,187,1,90,
1,250,188,1,90,
1,250,189,1,90,
1,250,190,1,90,
1,250,191,1,90,
1,250,192,1,90,
1,250,193,1,90,
1,250,194,1,90,
1,250,195,1,90,
1,250,196,1,90,
1,250,197,1,90,
1,250,198,1,90,
1,250,199,1,90,
1,250,200,1,90,
1,250,201,1,90,
1,250,202,1,90,
1,250,203,1,90,
1,250,204,1,90,
1,250,205,1,90,
1,250,206,1,90,
1,250,207,1,90,
1,250,208,1,90,
1,250,209,1,90,
1,250,210,1,90,
1,253,277,0.8,90,270
1,253,278,0.8,90,270
1,253,279,0.8,90,270
1,253,280,0.8,90,270
1,253,281,0.8,90,270
1,253,282,0.8,90,270
1,253,283,0.8,90,270
1,253,284,0.8,90,270
1,253,285,0.8,90,270
1,253,286,0.8,90,270
1,253,287,0.8,90,270
1,253,288,0.8,90,270
1,253,289,0.8,90,270
1,253,290,0.8,90,270
1,253,291,0.8,90,270
1,253,292,0.8,90,270
1,253,293,0.8,90,270
1,253,294,0.8,90,270
1,253,295,0.8,90,270
1,253,296,0.8,90,270
1,253,297,0.8,90,270
1,254,297,0.8,0,180
1,255,297,0.8,0,180
1,256,297,0.8,0,180
1,257,297,0.8,0,180
1,258,297,0.8,0,180
1,259,297,0.8,0,180
1,260,297,0.8,0,180
1,261,297,0.8,0,180
1,262,297,0.8,0,180
1,263,297,0.8,0,180
1,264,297,0.8,0,180
1,265,297,0.8,0,180
1,266,297,0.8,0,180
1,267,297,0.8,0,180
1,268,297,0.8,0,180
1,269,297,0.8,0,180
1,270,297,0.8,0,180
1,271,297,0.8,0,180
1,272,297,0.8,0,180
1,273,297,0.8,0,180
1,274,297,0.8,0,180
1,275,297,0.8,0,180
1,276,297,0.8,0,180
1,277,297,0.8,0,180
1,278,297,0.8,0,180
1,279,297,0.8,0,180
1,280,297,0.8,0,180
1,281,297,0.8,0,180
1,282,297,0.8,0,180
1,283,297,0.8,0,180
1,284,297,0.8,0,180
1,285,297,0.8,0,180
1,286,297,0.8,0,180
1,286,296,0.8,90,270
1,286,295,0.8,90,270
1,286,294,0.8,90,270
1,286,293,0.8,90,270
1,286,292,0.8,90,270
1,286,291,0.8,90,270
1,286,290,0.8,90,270
1,286,289,0.8,90,270
1,286,288,0.8,90,270
1,286,287,0.8,90,270
1,286,286,0.8,90,270
1,286,285,0.8,90,270
1,286,284,0.8,90,270
1,286,283,0.8,90,270
1,286,282,0.8,90,270
1,286,281,0.8,90,270
1,286,280,0.8,90,270
1,286,279,0.8,90,270
1,286,278,0.8,90,270
1,286,277,0.8,90,270
1,285,277,0.8,180,0
1,284,277,0.8,180,0
1,283,277,0.8,180,0
1,282,277,0.8,180,0
1,281,277,0.8,180,0
1,280,277,0.8,180,0
1,279,277,0.8,180,0
1,278,277,0.8,180,0
1,277,277,0.8,180,0
1,276,277,0.8,180,0
1,275,277,0.8,180,0
1,274,277,0.8,180,0
1,273,277,0.8,180,0
1,272,277,0.8,180,0
1,271,277,0.8,180,0
1,270,277,0.8,180,0
1,269,277,0.8,180,0
1,268,277,0.8,180,0
1,267,277,0.8,180,0
1,266,277,0.8,180,0
1,265,277,0.8,180,0
1,264,277,0.8,180,0
1,263,277,0.8,180,0
1,262,277,0.8,180,0
1,261,277,0.8,180,0
1,260,277,0.8,180,0
1,259,277,0.8,180,0
1,258,277,0.8,180,0
1,257,277,0.8,180,0
1,256,277,0.8,180,0
1,255,277,0.8,180,0
1,254,277,0.8,180,0
1,287,277,0.8,0,180
1,288,277,0.8,0,180
1,289,277,0.8,0,180
1,290,277,0.8,0,180
1,291,277,0.8,0,180
1,291,278,0.8,90,270
1,291,279,0.8,90,270
1,291,280,0.8,90,270
1,291,281,0.8,90,270
1,291,282,0.8,90,270
1,291,283,0.8,90,270
1,291,284,0.8,90,270
1,291,285,0.8,90,270
1,291,286,0.8,90,270
1,291,287,0.8,90,270
1,291,288,0.8,90,270
1,291,289,0.8,90,270
1,291,290,0.8,90,270
1,291,291,0.8,90,270
1,291,292,0.8,90,270
1,291,293,0.8,90,270
1,291,294,0.8,90,270
1,291,295,0.8,90,270
1,291,296,0.8,90,270
1,291,297,0.8,90,270
1,290,297,0.8,180,0
1,289,297,0.8,180,0
1,288,297,0.8,180,0
1,287,297,0.8,180,0
1,259,401,0.8,180,0
1,258,401,0.8,180,0
1,257,401,0.8,180,0
1,256,401,0.8,180,0
1,255,401,0.8,180,0
1,254,401,0.8,180,0
1,253,401,0.8,180,0
1,252,401,0.8,180,0
1,251,401,0.8,180,0
1,250,401,0.8,180,0
1,249,401,0.8,180,0
1,248,401,0.8,180,0
1,247,401,0.8,180,0
1,246,401,0.8,180,0
1,245,401,0.8,180,0
1,244,401,0.8,180,0
1,243,401,0.8,180,0
1,242,401,0.8,180,0
1,241,401,0.8,180,0
1,240,401,0.8,180,0
1,239,401,0.8,180,0
1,238,401,0.8,180,0
1,237,401,0.8,180,0
1,236,401,0.8,180,0
1,235,401,0.8,180,0
1,234,401,0.8,180,0
1,233,401,0.8,180,0
1,232,401,0.8,180,0
1,231,401,0.8,180,0
1,230,401,0.8,180,0
1,229,401,0.8,180,0
1,228,401,0.8,180,0
1,227,401,0.8,180,0
1,226,401,0.8,180,0
1,225,401,0.8,180,0
1,225,402,0.8,90,270
1,225,403,0.8,90,270
1,225,404,0.8,90,270
1,225,405,0.8,90,270
1,225,406,0.8,90,270
1,225,407,0.8,90,270
1,225,408,0.8,90,270
1,225,409,0.8,90,270
1,225,410,0.8,90,270
1,225,411,0.8,90,270
1,225,412,0.8,90,270
1,225,413,0.8,90,270
1,225,414,0.8,90,270
1,225,415,0.8,90,270
1,225,416,0.8,90,270
1,225,417,0.8,90,270
1,225,418,0.8,90,270
1,225,419,0.8,90,270
1,225,420,0.8,90,270
1,225,421,0.8,90,270
1,225,422,0.8,90,270
1,225,423,0.8,90,270
1,225,424,0.8,90,270
1,225,425,0.8,90,270
1,225,426,0.8,90,270
1,225,427,0.8,90,270
1,225,428,0.8,90,270
1,225,429,0.8,90,270
1,225,430,0.8,90,270
1,225,431,0.8,90,270
1,225,432,0.8,90,270
1,224,433,0.8,142,322
1,223,433,0.8,142,322
1,223,434,0.8,142,322
1,222,434,0.8,142,322
1,221,435,0.8,142,322
1,220,436,0.8,142,322
1,219,437,0.8,142,322
1,218,437,0.8,142,322
1,217,438,0.8,142,322
1,216,439,0.8,142,322
1,215,440,0.8,142,322
1,214,441,0.8,142,322
1,213,441,0.8,142,322
1,212,442,0.8,142,322
1,211,443,0.8,142,322
1,210,444,0.8,142,322
1,209,444,0.8,142,322
1,209,445,0.8,142,322
1,208,445,0.8,142,322
1,207,446,0.8,142,322
1,206,447,0.8,142,322
1,205,447,0.8,142,322
1,205,448,0.8,142,322
1,204,448,0.8,142,322
1,203,449,0.8,142,322
1,202,450,0.8,142,322
1,201,451,0.8,142,322
1,200,452,0.8,142,322
1,199,452,0.8,142,322
1,198,453,0.8,142,322
1,197,454,0.8,142,322
1,196,455,0.8,142,322
1,195,455,0.8,142,322
1,195,456,0.8,142,322
1,194,456,0.8,142,322
1,193,457,0.8,142,322
1,192,458,0.8,142,322
1,191,458,0.8,142,322
1,191,459,0.8,142,322
1,190,459,0.8,142,322
1,189,460,0.8,142,322
1,188,461,0.8,142,322
1,187,462,0.8,142,322
1,186,462,0.8,142,322
1,185,463,0.8,142,322
1,184,464,0.8,142,322
1,183,465,0.8,142,322
1,182,466,0.8,142,322
1,181,466,0.8,142,322
1,180,467,0.8,142,322
1,179,468,0.8,142,322
1,178,469,0.8,142,322
1,177,469,0.8,142,322
1,177,470,0.8,142,322
1,176,470,0.8,142,322
1,175,471,0.8,142,322
1,259,402,1,90,270
1,259,403,1,90,270
1,259,404,1,90,270
1,259,405,1,90,270
1,259,406,1,90,270
1,259,407,1,90,270
1,259,408,1,90,270
1,259,409,1,90,270
1,259,410,1,90,270
1,259,411,1,90,270
1,259,412,1,90,270
1,259,413,1,90,270
1,259,414,1,90,270
1,259,415,1,90,270
1,259,416,1,90,270
1,259,417,1,90,270
1,259,418,1,90,270
1,259,419,1,90,270
1,259,420,1,90,270
1,259,421,1,90,270
1,259,422,1,90,270
1,259,423,1,90,270
1,259,424,1,90,270
1,259,425,1,90,270
1,259,426,1,90,270
1,259,427,1,90,270
1,259,428,1,90,270
1,259,429,1,90,270
1,259,430,1,90,270
1,259,431,1,90,270
1,259,432,1,90,270
1,259,433,1,90,270
1,259,434,1,90,270
1,259,435,1,90,270
1,259,436,1,90,270
1,259,437,1,90,270
1,259,438,1,90,270
1,259,439,1,90,270
