10,5
11,5
12,5
13,5
10,6
11,6
12,6
13,6
12,7
13,7
11,8
12,8
13,8
14,8
15,8
16,8
17,8
18,8
19,8
20,8
21,8
22,8
11,9
12,9
13,9
14,9
15,9
16,9
17,9
18,9
19,9
20,9
21,9
22,9
11,10
12,10
16,10
17,10
18,10
21,10
22,10
11,11
12,11
16,11
17,11
18,11
21,11
22,11
11,12
12,12
13,12
14,12
15,12
16,12
17,12
18,12
21,12
22,12
10,13
11,13
12,13
15,13
16,13
17,13
18,13
21,13
22,13
10,14
11,14
12,14
15,14
16,14
17,14
18,14
21,14
22,14
12,15
15,15
18,15
19,15
20,15
21,15
22,15
6,16
7,16
8,16
9,16
10,16
11,16
12,16
13,16
14,16
15,16
16,16
17,16
18,16
19,16
20,16
21,16
22,16
6,17
7,17
8,17
9,17
10,17
11,17
12,17
13,17
14,17
15,17
16,17
17,17
18,17
19,17
10,18
11,18
12,18
13,18
14,18
15,18
16,18
10,19
11,19
12,19
13,19
14,19
15,19
16,19
10,20
11,20
12,20
13,20
14,20
15,20
16,20
10,21
11,21
12,21
13,21
14,21
15,21
9,22
10,22
11,22
12,22
13,22
14,22
8,23
9,23
10,23
11,23
12,23
13,23
7,24
8,24
9,24
10,24
11,24
12,24
6,25
7,25
8,25
9,25
10,25
11,25
5,26
6,26
7,26
8,26
9,26
10,26
5,27
6,27
7,27
8,27
9,27
5,28
6,28
7,28
8,28
