0,65,25,1,180,0
0,64,25,1,180,0
0,63,25,1,180,0
0,62,25,1,180,0
0,61,25,1,180,0
0,60,25,1,180,0
0,59,25,1,180,0
0,58,25,1,180,0
0,57,25,1,180,0
0,56,25,1,180,0
0,55,25,1,180,0
0,55,26,1,90,270
0,55,27,1,90,270
0,55,28,1,90,270
0,55,29,1,90,270
0,55,30,1,90,270
0,55,31,1,90,270
0,55,32,1,90,270
0,55,33,1,90,270
0,55,34,1,90,270
0,55,35,1,90,270
0,55,36,1,90,270
0,55,37,1,90,270
0,55,38,1,90,270
0,55,39,1,90,270
0,55,40,1,90,270
0,54,40,1,180,0
0,53,40,1,180,0
0,52,40,1,180,0
0,51,40,1,180,0
0,50,40,1,180,0
0,49,40,1,180,0
0,48,40,1,180,0
0,47,40,1,180,0
0,46,40,1,180,0
0,45,40,1,180,0
0,44,40,1,180,0
0,43,40,1,180,0
0,42,40,1,180,0
0,41,40,1,180,0
0,40,40,1,180,0
0,39,40,1,180,0
0,38,40,1,180,0
0,37,40,1,180,0
0,36,40,1,180,0
0,35,40,1,180,0
0,34,40,1,180,0
0,33,40,1,180,0
0,32,40,1,180,0
0,31,40,1,180,0
0,30,40,1,180,0
0,29,40,1,180,0
0,28,40,1,180,0
0,27,40,1,180,0
0,26,40,1,180,0
0,25,40,1,180,0
0,24,40,1,180,0
0,23,40,1,180,0
0,22,40,1,180,0
0,21,40,1,180,0
0,20,40,1,180,0
0,19,40,1,180,0
0,18,40,1,180,0
0,17,40,1,180,0
0,16,40,1,180,0
0,15,40,1,180,0
0,14,40,1,180,0
0,13,40,1,180,0
0,12,40,1,180,0
0,11,40,1,180,0
0,10,40,1,180,0
0,9,40,1,180,0
0,8,40,1,180,0
0,7,40,1,180,0
0,6,40,1,180,0
0,5,40,1,180,0
0,5,39,1,90,270
0,5,38,1,90,270
0,5,37,1,90,270
0,5,36,1,90,270
0,5,35,1,90,270
0,5,34,1,90,270
0,5,33,1,90,270
0,5,32,1,90,270
0,5,31,1,90,270
0,5,30,1,90,270
0,5,29,1,90,270
0,5,28,1,90,270
0,5,27,1,90,270
0,5,26,1,90,270
0,5,25,1,90,270
0,5,24,1,90,270
0,5,23,1,90,270
0,5,22,1,90,270
0,5,21,1,90,270
0,5,20,1,90,270
0,5,19,1,90,270
0,5,18,1,90,270
0,5,17,1,90,270
0,5,16,1,90,270
0,5,15,1,90,270
0,5,14,1,90,270
0,5,13,1,90,270
0,5,12,1,90,270
0,5,11,1,90,270
0,5,10,1,90,270
0,6,10,1,0,180
0,7,10,1,0,180
0,8,10,1,0,180
0,9,10,1,0,180
0,10,10,1,0,180
0,11,10,1,0,180
0,12,10,1,0,180
0,13,10,1,0,180
0,14,10,1,0,180
0,15,10,1,0,180
0,16,10,1,0,180
0,17,10,1,0,180
0,18,10,1,0,180
0,19,10,1,0,180
0,20,10,1,0,180
0,21,10,1,0,180
0,22,10,1,0,180
0,23,10,1,0,180
0,24,10,1,0,180
0,25,10,1,0,180
