0,44,69,1,0,90,180,270
0,45,69,1,0,90,180,270
0,46,69,1,0,90,180,270
0,47,69,1,0,90,180,270
0,48,69,1,0,90,180,270
0,49,69,1,0,90,180,270
0,50,69,1,0,90,180,270
0,51,69,1,0,90,180,270
0,52,69,1,0,90,180,270
0,53,69,1,0,90,180,270
0,54,69,1,0,90,180,270
0,55,69,1,0,90,180,270
0,56,69,1,0,90,180,270
0,57,69,1,0,90,180,270
0,58,69,1,0,90,180,270
0,59,69,1,0,90,180,270
0,60,69,1,0,90,180,270
0,61,69,1,0,90,180,270
0,62,69,1,0,90,180,270
0,63,69,1,0,90,180,270
0,64,69,1,0,90,180,270
0,65,69,1,0,90,180,270
0,66,69,1,0,90,180,270
0,67,69,1,0,90,180,270
0,68,69,1,0,90,180,270
0,69,69,1,0,90,180,270
0,70,69,1,0,90,180,270
0,71,69,1,0,90,180,270
0,72,69,1,0,90,180,270
0,73,69,1,0,90,180,270
0,74,69,1,0,90,180,270
0,75,69,1,0,90,180,270
0,44,68,1,0,90,180,270
0,51,68,1,0,90,180,270
0,57,68,1,0,90,180,270
0,63,68,1,0,90,180,270
0,69,68,1,0,90,180,270
0,75,68,1,0,90,180,270
0,44,67,1,0,90,180,270
0,51,67,1,0,90,180,270
0,57,67,1,0,90,180,270
0,63,67,1,0,90,180,270
0,69,67,1,0,90,180,270
0,75,67,1,0,90,180,270
0,44,66,1,0,90,180,270
0,51,66,1,0,90,180,270
0,57,66,1,0,90,180,270
0,63,66,1,0,90,180,270
0,69,66,1,0,90,180,270
0,75,66,1,0,90,180,270
0,44,65,1,0,90,180,270
0,51,65,1,0,90,180,270
0,57,65,1,0,90,180,270
0,63,65,1,0,90,180,270
0,69,65,1,0,90,180,270
0,75,65,1,0,90,180,270
0,44,64,1,0,90,180,270
0,51,64,1,0,90,180,270
0,57,64,1,0,90,180,270
0,63,64,1,0,90,180,270
0,69,64,1,0,90,180,270
0,75,64,1,0,90,180,270
0,44,63,1,0,90,180,270
0,51,63,1,0,90,180,270
0,57,63,1,0,90,180,270
0,63,63,1,0,90,180,270
0,69,63,1,0,90,180,270
0,75,63,1,0,90,180,270
0,44,62,1,0,90,180,270
0,51,62,1,0,90,180,270
0,57,62,1,0,90,180,270
0,63,62,1,0,90,180,270
0,69,62,1,0,90,180,270
0,75,62,1,0,90,180,270
0,44,61,1,0,90,180,270
0,51,61,1,0,90,180,270
0,57,61,1,0,90,180,270
0,63,61,1,0,90,180,270
0,69,61,1,0,90,180,270
0,75,61,1,0,90,180,270
0,44,60,1,0,90,180,270
0,51,60,1,0,90,180,270
0,57,60,1,0,90,180,270
0,63,60,1,0,90,180,270
0,69,60,1,0,90,180,270
0,75,60,1,0,90,180,270
0,27,60,1,0,90,180,270
0,28,60,1,0,90,180,270
0,29,60,1,0,90,180,270
0,30,60,1,0,90,180,270
0,31,60,1,0,90,180,270
0,32,60,1,0,90,180,270
0,33,60,1,0,90,180,270
0,34,60,1,0,90,180,270
0,35,60,1,0,90,180,270
0,36,60,1,0,90,180,270
0,37,60,1,0,90,180,270
0,38,60,1,0,90,180,270
0,39,60,1,0,90,180,270
0,40,60,1,0,90,180,270
0,41,60,1,0,90,180,270
0,42,60,1,0,90,180,270
0,43,60,1,0,90,180,270
0,45,60,1,0,90,180,270
0,46,60,1,0,90,180,270
0,47,60,1,0,90,180,270
0,48,60,1,0,90,180,270
0,49,60,1,0,90,180,270
0,50,60,1,0,90,180,270
0,52,60,1,0,90,180,270
0,53,60,1,0,90,180,270
0,54,60,1,0,90,180,270
0,55,60,1,0,90,180,270
0,56,60,1,0,90,180,270
0,58,60,1,0,90,180,270
0,59,60,1,0,90,180,270
0,60,60,1,0,90,180,270
0,61,60,1,0,90,180,270
0,62,60,1,0,90,180,270
0,64,60,1,0,90,180,270
0,65,60,1,0,90,180,270
0,66,60,1,0,90,180,270
0,67,60,1,0,90,180,270
0,68,60,1,0,90,180,270
0,70,60,1,0,90,180,270
0,71,60,1,0,90,180,270
0,72,60,1,0,90,180,270
0,73,60,1,0,90,180,270
0,74,60,1,0,90,180,270
0,27,59,1,0,90,180,270
0,31,59,1,0,90,180,270
0,34,59,1,0,90,180,270
0,38,59,1,0,90,180,270
0,41,59,1,0,90,180,270
0,46,59,1,0,90,180,270
0,48,59,1,0,90,180,270
0,53,59,1,0,90,180,270
0,56,59,1,0,90,180,270
0,60,59,1,0,90,180,270
0,65,59,1,0,90,180,270
0,69,59,1,0,90,180,270
0,75,59,1,0,90,180,270
0,27,58,1,0,90,180,270
0,31,58,1,0,90,180,270
0,34,58,1,0,90,180,270
0,38,58,1,0,90,180,270
0,41,58,1,0,90,180,270
0,46,58,1,0,90,180,270
0,48,58,1,0,90,180,270
0,53,58,1,0,90,180,270
0,56,58,1,0,90,180,270
0,60,58,1,0,90,180,270
0,65,58,1,0,90,180,270
0,69,58,1,0,90,180,270
0,75,58,1,0,90,180,270
0,5,58,1,0,90,180,270
0,6,58,1,0,90,180,270
0,7,58,1,0,90,180,270
0,8,58,1,0,90,180,270
0,9,58,1,0,90,180,270
0,10,58,1,0,90,180,270
0,11,58,1,0,90,180,270
0,12,58,1,0,90,180,270
0,13,58,1,0,90,180,270
0,14,58,1,0,90,180,270
0,15,58,1,0,90,180,270
0,16,58,1,0,90,180,270
0,17,58,1,0,90,180,270
0,18,58,1,0,90,180,270
0,19,58,1,0,90,180,270
0,20,58,1,0,90,180,270
0,21,58,1,0,90,180,270
0,22,58,1,0,90,180,270
0,23,58,1,0,90,180,270
0,24,58,1,0,90,180,270
0,25,58,1,0,90,180,270
0,26,58,1,0,90,180,270
0,76,58,1,0,90,180,270
0,77,58,1,0,90,180,270
0,78,58,1,0,90,180,270
0,79,58,1,0,90,180,270
0,80,58,1,0,90,180,270
0,81,58,1,0,90,180,270
0,82,58,1,0,90,180,270
0,83,58,1,0,90,180,270
0,84,58,1,0,90,180,270
0,85,58,1,0,90,180,270
0,86,58,1,0,90,180,270
0,87,58,1,0,90,180,270
0,88,58,1,0,90,180,270
0,89,58,1,0,90,180,270
0,90,58,1,0,90,180,270
0,91,58,1,0,90,180,270
0,92,58,1,0,90,180,270
0,93,58,1,0,90,180,270
0,94,58,1,0,90,180,270
0,95,58,1,0,90,180,270
0,96,58,1,0,90,180,270
0,97,58,1,0,90,180,270
0,98,58,1,0,90,180,270
0,5,57,1,0,90,180,270
0,27,57,1,0,90,180,270
0,31,57,1,0,90,180,270
0,34,57,1,0,90,180,270
0,38,57,1,0,90,180,270
0,41,57,1,0,90,180,270
0,46,57,1,0,90,180,270
0,48,57,1,0,90,180,270
0,53,57,1,0,90,180,270
0,56,57,1,0,90,180,270
0,60,57,1,0,90,180,270
0,65,57,1,0,90,180,270
0,69,57,1,0,90,180,270
0,75,57,1,0,90,180,270
0,81,57,1,0,90,180,270
0,87,57,1,0,90,180,270
0,89,57,1,0,90,180,270
0,94,57,1,0,90,180,270
0,98,57,1,0,90,180,270
0,5,56,1,0,90,180,270
0,27,56,1,0,90,180,270
0,31,56,1,0,90,180,270
0,34,56,1,0,90,180,270
0,38,56,1,0,90,180,270
0,41,56,1,0,90,180,270
0,46,56,1,0,90,180,270
0,48,56,1,0,90,180,270
0,53,56,1,0,90,180,270
0,56,56,1,0,90,180,270
0,60,56,1,0,90,180,270
0,65,56,1,0,90,180,270
0,69,56,1,0,90,180,270
0,75,56,1,0,90,180,270
0,81,56,1,0,90,180,270
0,87,56,1,0,90,180,270
0,89,56,1,0,90,180,270
0,94,56,1,0,90,180,270
0,98,56,1,0,90,180,270
0,5,55,1,0,90,180,270
0,27,55,1,0,90,180,270
0,31,55,1,0,90,180,270
0,34,55,1,0,90,180,270
0,38,55,1,0,90,180,270
0,41,55,1,0,90,180,270
0,46,55,1,0,90,180,270
0,48,55,1,0,90,180,270
0,53,55,1,0,90,180,270
0,56,55,1,0,90,180,270
0,60,55,1,0,90,180,270
0,65,55,1,0,90,180,270
0,69,55,1,0,90,180,270
0,75,55,1,0,90,180,270
0,81,55,1,0,90,180,270
0,87,55,1,0,90,180,270
0,89,55,1,0,90,180,270
0,94,55,1,0,90,180,270
0,98,55,1,0,90,180,270
0,6,55,1,0,90,180,270
0,7,55,1,0,90,180,270
0,8,55,1,0,90,180,270
0,9,55,1,0,90,180,270
0,10,55,1,0,90,180,270
0,11,55,1,0,90,180,270
0,12,55,1,0,90,180,270
0,13,55,1,0,90,180,270
0,14,55,1,0,90,180,270
0,15,55,1,0,90,180,270
0,16,55,1,0,90,180,270
0,17,55,1,0,90,180,270
0,18,55,1,0,90,180,270
0,19,55,1,0,90,180,270
0,20,55,1,0,90,180,270
0,21,55,1,0,90,180,270
0,22,55,1,0,90,180,270
0,23,55,1,0,90,180,270
0,24,55,1,0,90,180,270
0,25,55,1,0,90,180,270
0,26,55,1,0,90,180,270
0,5,54,1,0,90,180,270
0,9,54,1,0,90,180,270
0,15,54,1,0,90,180,270
0,22,54,1,0,90,180,270
0,27,54,1,0,90,180,270
0,31,54,1,0,90,180,270
0,34,54,1,0,90,180,270
0,38,54,1,0,90,180,270
0,41,54,1,0,90,180,270
0,46,54,1,0,90,180,270
0,48,54,1,0,90,180,270
0,53,54,1,0,90,180,270
0,56,54,1,0,90,180,270
0,60,54,1,0,90,180,270
0,65,54,1,0,90,180,270
0,69,54,1,0,90,180,270
0,75,54,1,0,90,180,270
0,81,54,1,0,90,180,270
0,87,54,1,0,90,180,270
0,89,54,1,0,90,180,270
0,94,54,1,0,90,180,270
0,98,54,1,0,90,180,270
0,5,53,1,0,90,180,270
0,9,53,1,0,90,180,270
0,15,53,1,0,90,180,270
0,22,53,1,0,90,180,270
0,27,53,1,0,90,180,270
0,31,53,1,0,90,180,270
0,34,53,1,0,90,180,270
0,38,53,1,0,90,180,270
0,41,53,1,0,90,180,270
0,46,53,1,0,90,180,270
0,48,53,1,0,90,180,270
0,53,53,1,0,90,180,270
0,56,53,1,0,90,180,270
0,60,53,1,0,90,180,270
0,65,53,1,0,90,180,270
0,69,53,1,0,90,180,270
0,75,53,1,0,90,180,270
0,81,53,1,0,90,180,270
0,87,53,1,0,90,180,270
0,89,53,1,0,90,180,270
0,94,53,1,0,90,180,270
0,98,53,1,0,90,180,270
0,5,52,1,0,90,180,270
0,9,52,1,0,90,180,270
0,15,52,1,0,90,180,270
0,22,52,1,0,90,180,270
0,27,52,1,0,90,180,270
0,31,52,1,0,90,180,270
0,34,52,1,0,90,180,270
0,38,52,1,0,90,180,270
0,41,52,1,0,90,180,270
0,46,52,1,0,90,180,270
0,48,52,1,0,90,180,270
0,53,52,1,0,90,180,270
